start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-10 16:57:50.205562,2021-10-10 16:57:50.252429,12h,"com_ave, tweet_count + end_price, trend",2,8,422,361,61,0.3770491803278688,"[[ 5 13  4]
 [ 5 13  3]
 [ 3 10  5]]","{'neg': {'precision': 0.38461538461538464, 'recall': 0.22727272727272727, 'f1-score': 0.2857142857142857, 'support': 22}, 'neu': {'precision': 0.3611111111111111, 'recall': 0.6190476190476191, 'f1-score': 0.45614035087719296, 'support': 21}, 'pos': {'precision': 0.4166666666666667, 'recall': 0.2777777777777778, 'f1-score': 0.33333333333333337, 'support': 18}, 'accuracy': 0.3770491803278688, 'macro avg': {'precision': 0.3874643874643875, 'recall': 0.37469937469937475, 'f1-score': 0.3583959899749374, 'support': 61}, 'weighted avg': {'precision': 0.3859815048339639, 'recall': 0.3770491803278688, 'f1-score': 0.3584370762973006, 'support': 61}}"
2021-10-10 16:57:50.303402,2021-10-10 16:57:50.471988,4h,"com_ave, tweet_count + end_price, trend",2,8,1270,1088,182,0.5989010989010989,"[[26 25  6]
 [ 8 49 17]
 [ 1 16 34]]","{'neg': {'precision': 0.7428571428571429, 'recall': 0.45614035087719296, 'f1-score': 0.5652173913043478, 'support': 57}, 'neu': {'precision': 0.5444444444444444, 'recall': 0.6621621621621622, 'f1-score': 0.5975609756097561, 'support': 74}, 'pos': {'precision': 0.5964912280701754, 'recall': 0.6666666666666666, 'f1-score': 0.6296296296296297, 'support': 51}, 'accuracy': 0.5989010989010989, 'macro avg': {'precision': 0.6279309384572542, 'recall': 0.594989726568674, 'f1-score': 0.5974693321812445, 'support': 182}, 'weighted avg': {'precision': 0.6211692234248625, 'recall': 0.5989010989010989, 'f1-score': 0.5964176626954993, 'support': 182}}"
2021-10-10 16:57:50.519987,2021-10-10 16:57:52.822255,1h,"com_ave, tweet_count + end_price, trend",2,8,5075,4350,725,0.6441379310344828,"[[167  49   7]
 [ 44 126  91]
 [  2  65 174]]","{'neg': {'precision': 0.784037558685446, 'recall': 0.7488789237668162, 'f1-score': 0.7660550458715597, 'support': 223}, 'neu': {'precision': 0.525, 'recall': 0.4827586206896552, 'f1-score': 0.5029940119760479, 'support': 261}, 'pos': {'precision': 0.6397058823529411, 'recall': 0.7219917012448133, 'f1-score': 0.6783625730994152, 'support': 241}, 'accuracy': 0.6441379310344828, 'macro avg': {'precision': 0.6495811470127957, 'recall': 0.6512097485670948, 'f1-score': 0.6491372103156742, 'support': 725}, 'weighted avg': {'precision': 0.6428061975640184, 'recall': 0.6441379310344828, 'f1-score': 0.642202886168366, 'support': 725}}"
2021-10-10 16:57:52.869144,2021-10-10 16:58:02.518129,30m,"com_ave, tweet_count + end_price, trend",2,8,10152,8701,1451,0.6740179186767746,"[[414   3  16]
 [187  95 259]
 [  4   4 469]]","{'neg': {'precision': 0.684297520661157, 'recall': 0.9561200923787528, 'f1-score': 0.7976878612716762, 'support': 433}, 'neu': {'precision': 0.9313725490196079, 'recall': 0.1756007393715342, 'f1-score': 0.2954898911353033, 'support': 541}, 'pos': {'precision': 0.6303763440860215, 'recall': 0.9832285115303984, 'f1-score': 0.7682227682227681, 'support': 477}, 'accuracy': 0.6740179186767746, 'macro avg': {'precision': 0.7486821379222621, 'recall': 0.7049831144268951, 'f1-score': 0.6204668402099158, 'support': 1451}, 'weighted avg': {'precision': 0.7586925510647285, 'recall': 0.6740179186767746, 'f1-score': 0.600758880411506, 'support': 1451}}"
2021-10-10 16:58:02.565013,2021-10-10 16:58:38.196031,15m,"com_ave, tweet_count + end_price, trend",2,8,20307,17406,2901,0.6914856945880731,"[[798 125  11]
 [279 399 342]
 [ 17 121 809]]","{'neg': {'precision': 0.7294332723948812, 'recall': 0.854389721627409, 'f1-score': 0.7869822485207101, 'support': 934}, 'neu': {'precision': 0.6186046511627907, 'recall': 0.3911764705882353, 'f1-score': 0.47927927927927927, 'support': 1020}, 'pos': {'precision': 0.6962134251290878, 'recall': 0.8542766631467793, 'f1-score': 0.7671882408724515, 'support': 947}, 'accuracy': 0.6914856945880731, 'macro avg': {'precision': 0.6814171162289199, 'recall': 0.6999476184541411, 'f1-score': 0.6778165895574803, 'support': 2901}, 'weighted avg': {'precision': 0.6796213492589147, 'recall': 0.6914856945880731, 'f1-score': 0.6723314543569181, 'support': 2901}}"
2021-10-10 16:58:38.258536,2021-10-10 17:04:05.991095,5m,"com_ave, tweet_count + end_price, trend",2,8,60931,52226,8705,0.686731763354394,"[[2592  217    7]
 [1132  785 1137]
 [  13  221 2601]]","{'neg': {'precision': 0.6936044955846936, 'recall': 0.9204545454545454, 'f1-score': 0.7910880512742255, 'support': 2816}, 'neu': {'precision': 0.6418642681929682, 'recall': 0.25703994760969223, 'f1-score': 0.36707972878185646, 'support': 3054}, 'pos': {'precision': 0.6945260347129506, 'recall': 0.9174603174603174, 'f1-score': 0.7905775075987842, 'support': 2835}, 'accuracy': 0.686731763354394, 'macro avg': {'precision': 0.676664932830204, 'recall': 0.6983182701748517, 'f1-score': 0.6495817625516221, 'support': 8705}, 'weighted avg': {'precision': 0.675752446069964, 'recall': 0.686731763354394, 'f1-score': 0.6421657298254522, 'support': 8705}}"
2021-10-10 17:04:06.069227,2021-10-10 17:04:06.100470,1d,"com_ave, tweet_count + end_price, trend",3,12,209,179,30,0.4333333333333333,"[[5 1 2]
 [2 5 3]
 [2 7 3]]","{'neg': {'precision': 0.5555555555555556, 'recall': 0.625, 'f1-score': 0.5882352941176471, 'support': 8}, 'neu': {'precision': 0.38461538461538464, 'recall': 0.5, 'f1-score': 0.4347826086956522, 'support': 10}, 'pos': {'precision': 0.375, 'recall': 0.25, 'f1-score': 0.3, 'support': 12}, 'accuracy': 0.43333333333333335, 'macro avg': {'precision': 0.43839031339031337, 'recall': 0.4583333333333333, 'f1-score': 0.4410059676044331, 'support': 30}, 'weighted avg': {'precision': 0.42635327635327636, 'recall': 0.43333333333333335, 'f1-score': 0.4217902813299233, 'support': 30}}"
2021-10-10 17:04:06.131729,2021-10-10 17:04:06.188863,12h,"com_ave, tweet_count + end_price, trend",3,12,421,360,61,0.4426229508196721,"[[ 7  9  4]
 [ 5 12  5]
 [ 3  8  8]]","{'neg': {'precision': 0.4666666666666667, 'recall': 0.35, 'f1-score': 0.4, 'support': 20}, 'neu': {'precision': 0.41379310344827586, 'recall': 0.5454545454545454, 'f1-score': 0.47058823529411764, 'support': 22}, 'pos': {'precision': 0.47058823529411764, 'recall': 0.42105263157894735, 'f1-score': 0.4444444444444444, 'support': 19}, 'accuracy': 0.4426229508196721, 'macro avg': {'precision': 0.45034933513635345, 'recall': 0.43883572567783097, 'f1-score': 0.4383442265795207, 'support': 61}, 'weighted avg': {'precision': 0.4488189849144859, 'recall': 0.4426229508196721, 'f1-score': 0.43930140362155784, 'support': 61}}"
2021-10-10 17:04:06.235863,2021-10-10 17:04:06.411589,4h,"com_ave, tweet_count + end_price, trend",3,12,1269,1087,182,0.5714285714285714,"[[26 23  4]
 [ 7 47 12]
 [ 7 25 31]]","{'neg': {'precision': 0.65, 'recall': 0.49056603773584906, 'f1-score': 0.5591397849462365, 'support': 53}, 'neu': {'precision': 0.49473684210526314, 'recall': 0.7121212121212122, 'f1-score': 0.5838509316770186, 'support': 66}, 'pos': {'precision': 0.6595744680851063, 'recall': 0.49206349206349204, 'f1-score': 0.5636363636363635, 'support': 63}, 'accuracy': 0.5714285714285714, 'macro avg': {'precision': 0.6014371033967899, 'recall': 0.5649169139735178, 'f1-score': 0.5688756934198729, 'support': 182}, 'weighted avg': {'precision': 0.597010016858841, 'recall': 0.5714285714285714, 'f1-score': 0.5696574780325531, 'support': 182}}"
2021-10-10 17:04:06.454664,2021-10-10 17:04:08.880640,1h,"com_ave, tweet_count + end_price, trend",3,12,5070,4345,725,0.6427586206896552,"[[147  63  13]
 [ 42 143  73]
 [ 13  55 176]]","{'neg': {'precision': 0.7277227722772277, 'recall': 0.6591928251121076, 'f1-score': 0.6917647058823528, 'support': 223}, 'neu': {'precision': 0.5478927203065134, 'recall': 0.5542635658914729, 'f1-score': 0.5510597302504817, 'support': 258}, 'pos': {'precision': 0.6717557251908397, 'recall': 0.7213114754098361, 'f1-score': 0.6956521739130433, 'support': 244}, 'accuracy': 0.6427586206896552, 'macro avg': {'precision': 0.6491237392581936, 'recall': 0.6449226221378055, 'f1-score': 0.6461588700152926, 'support': 725}, 'weighted avg': {'precision': 0.6448922717289202, 'recall': 0.6427586206896552, 'f1-score': 0.6430014762085124, 'support': 725}}"
2021-10-10 17:04:08.926643,2021-10-10 17:04:19.074591,30m,"com_ave, tweet_count + end_price, trend",3,12,10147,8697,1450,0.6641379310344827,"[[391  28  38]
 [145 163 233]
 [ 10  33 409]]","{'neg': {'precision': 0.7161172161172161, 'recall': 0.8555798687089715, 'f1-score': 0.7796610169491525, 'support': 457}, 'neu': {'precision': 0.7276785714285714, 'recall': 0.30129390018484287, 'f1-score': 0.4261437908496732, 'support': 541}, 'pos': {'precision': 0.6014705882352941, 'recall': 0.9048672566371682, 'f1-score': 0.7226148409893993, 'support': 452}, 'accuracy': 0.6641379310344827, 'macro avg': {'precision': 0.6817554585936939, 'recall': 0.6872470085103276, 'f1-score': 0.642806549596075, 'support': 1450}, 'weighted avg': {'precision': 0.684692676407433, 'recall': 0.6641379310344827, 'f1-score': 0.629979850843203, 'support': 1450}}"
2021-10-10 17:04:19.121476,2021-10-10 17:04:55.669772,15m,"com_ave, tweet_count + end_price, trend",3,12,20302,17401,2901,0.6718372974836263,"[[741 155  50]
 [267 439 305]
 [ 24 151 769]]","{'neg': {'precision': 0.7180232558139535, 'recall': 0.7832980972515856, 'f1-score': 0.7492416582406471, 'support': 946}, 'neu': {'precision': 0.5892617449664429, 'recall': 0.4342235410484669, 'f1-score': 0.5, 'support': 1011}, 'pos': {'precision': 0.6841637010676157, 'recall': 0.8146186440677966, 'f1-score': 0.7437137330754353, 'support': 944}, 'accuracy': 0.6718372974836263, 'macro avg': {'precision': 0.6638162339493374, 'recall': 0.6773800941226163, 'f1-score': 0.6643184637720275, 'support': 2901}, 'weighted avg': {'precision': 0.6621317331847304, 'recall': 0.6718372974836263, 'f1-score': 0.6605819968007112, 'support': 2901}}"
2021-10-10 17:04:55.716657,2021-10-10 17:10:51.208791,5m,"com_ave, tweet_count + end_price, trend",3,12,60926,52222,8704,0.6830193014705882,"[[2485  271   70]
 [1057  983 1023]
 [  71  267 2477]]","{'neg': {'precision': 0.6877940769443676, 'recall': 0.8793347487615003, 'f1-score': 0.7718589843143345, 'support': 2826}, 'neu': {'precision': 0.646285338593031, 'recall': 0.32092719555990856, 'f1-score': 0.4288830715532286, 'support': 3063}, 'pos': {'precision': 0.6938375350140056, 'recall': 0.8799289520426288, 'f1-score': 0.7758809710258417, 'support': 2815}, 'accuracy': 0.6830193014705882, 'macro avg': {'precision': 0.675972316850468, 'recall': 0.6933969654546792, 'f1-score': 0.6588743422978016, 'support': 8704}, 'weighted avg': {'precision': 0.6751413964406782, 'recall': 0.6830193014705882, 'f1-score': 0.6524640706890618, 'support': 8704}}"
2021-10-10 17:10:51.271298,2021-10-10 17:10:51.302546,1d,"com_ave, tweet_count + end_price, trend",4,16,208,178,30,0.4333333333333333,"[[4 4 2]
 [0 6 4]
 [1 6 3]]","{'neg': {'precision': 0.8, 'recall': 0.4, 'f1-score': 0.5333333333333333, 'support': 10}, 'neu': {'precision': 0.375, 'recall': 0.6, 'f1-score': 0.4615384615384615, 'support': 10}, 'pos': {'precision': 0.3333333333333333, 'recall': 0.3, 'f1-score': 0.3157894736842105, 'support': 10}, 'accuracy': 0.43333333333333335, 'macro avg': {'precision': 0.5027777777777778, 'recall': 0.43333333333333335, 'f1-score': 0.4368870895186685, 'support': 30}, 'weighted avg': {'precision': 0.5027777777777778, 'recall': 0.43333333333333335, 'f1-score': 0.4368870895186685, 'support': 30}}"
2021-10-10 17:10:51.349396,2021-10-10 17:10:51.408941,12h,"com_ave, tweet_count + end_price, trend",4,16,420,360,60,0.6333333333333333,"[[ 9  4  1]
 [ 3 19  6]
 [ 3  5 10]]","{'neg': {'precision': 0.6, 'recall': 0.6428571428571429, 'f1-score': 0.6206896551724138, 'support': 14}, 'neu': {'precision': 0.6785714285714286, 'recall': 0.6785714285714286, 'f1-score': 0.6785714285714286, 'support': 28}, 'pos': {'precision': 0.5882352941176471, 'recall': 0.5555555555555556, 'f1-score': 0.5714285714285715, 'support': 18}, 'accuracy': 0.6333333333333333, 'macro avg': {'precision': 0.6222689075630252, 'recall': 0.6256613756613757, 'f1-score': 0.6235632183908048, 'support': 60}, 'weighted avg': {'precision': 0.6331372549019607, 'recall': 0.6333333333333333, 'f1-score': 0.6329228243021346, 'support': 60}}"
