start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-11 02:59:26.345738,2021-10-11 02:59:29.642619,1h,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,5079,4353,726,0.3512396694214876,"[[ 34  68  61]
 [ 81 142 143]
 [ 49  69  79]]","{'neg': {'precision': 0.2073170731707317, 'recall': 0.2085889570552147, 'f1-score': 0.20795107033639143, 'support': 163}, 'neu': {'precision': 0.5089605734767025, 'recall': 0.3879781420765027, 'f1-score': 0.44031007751937984, 'support': 366}, 'pos': {'precision': 0.2791519434628975, 'recall': 0.4010152284263959, 'f1-score': 0.32916666666666666, 'support': 197}, 'accuracy': 0.3512396694214876, 'macro avg': {'precision': 0.3318098633701106, 'recall': 0.3325274425193711, 'f1-score': 0.32580927150747935, 'support': 726}, 'weighted avg': {'precision': 0.37887766622795205, 'recall': 0.3512396694214876, 'f1-score': 0.35798257048244925, 'support': 726}}"
2021-10-11 02:59:29.705120,2021-10-11 02:59:44.236367,30m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,10167,8714,1453,0.4115622849277357,"[[ 88 137 119]
 [154 376 207]
 [ 86 152 134]]","{'neg': {'precision': 0.2682926829268293, 'recall': 0.2558139534883721, 'f1-score': 0.2619047619047619, 'support': 344}, 'neu': {'precision': 0.5654135338345865, 'recall': 0.5101763907734057, 'f1-score': 0.5363766048502139, 'support': 737}, 'pos': {'precision': 0.29130434782608694, 'recall': 0.3602150537634409, 'f1-score': 0.3221153846153846, 'support': 372}, 'accuracy': 0.4115622849277357, 'macro avg': {'precision': 0.37500352152916755, 'recall': 0.37540179934173956, 'f1-score': 0.3734655837901201, 'support': 1453}, 'weighted avg': {'precision': 0.4248917238501197, 'recall': 0.4115622849277357, 'f1-score': 0.4165393798670123, 'support': 1453}}"
2021-10-11 02:59:44.298871,2021-10-11 03:00:48.036231,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,20343,17436,2907,0.3835569315445476,"[[141 341 229]
 [294 733 412]
 [158 358 241]]","{'neg': {'precision': 0.23777403035413153, 'recall': 0.19831223628691982, 'f1-score': 0.21625766871165644, 'support': 711}, 'neu': {'precision': 0.5118715083798883, 'recall': 0.5093815149409312, 'f1-score': 0.5106234761407175, 'support': 1439}, 'pos': {'precision': 0.2732426303854875, 'recall': 0.31836195508586523, 'f1-score': 0.2940817571690055, 'support': 757}, 'accuracy': 0.3835569315445476, 'macro avg': {'precision': 0.34096272303983577, 'recall': 0.34201856877123876, 'f1-score': 0.34032096734045975, 'support': 2907}, 'weighted avg': {'precision': 0.3826918153912146, 'recall': 0.3835569315445476, 'f1-score': 0.3822381406251866, 'support': 2907}}"
2021-10-11 03:00:48.098729,2021-10-11 03:13:52.373394,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",9,45,61047,52326,8721,0.3536291709666322,"[[ 816  750  662]
 [1441 1592 1193]
 [ 797  794  676]]","{'neg': {'precision': 0.26719056974459726, 'recall': 0.36624775583482944, 'f1-score': 0.30897387353275274, 'support': 2228}, 'neu': {'precision': 0.5076530612244898, 'recall': 0.37671557027922387, 'f1-score': 0.43249117087747896, 'support': 4226}, 'pos': {'precision': 0.2670881074674042, 'recall': 0.29819144243493606, 'f1-score': 0.2817840766986245, 'support': 2267}, 'accuracy': 0.35362917096663227, 'macro avg': {'precision': 0.3473105794788305, 'recall': 0.3470515895163298, 'f1-score': 0.34108304036961873, 'support': 8721}, 'weighted avg': {'precision': 0.3836866375133886, 'recall': 0.35362917096663227, 'f1-score': 0.3617596583230112, 'support': 8721}}"
2021-10-11 03:13:52.435899,2021-10-11 03:13:52.482763,1d,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,202,173,29,0.3448275862068966,"[[2 3 1]
 [2 4 6]
 [0 7 4]]","{'neg': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 6}, 'neu': {'precision': 0.2857142857142857, 'recall': 0.3333333333333333, 'f1-score': 0.30769230769230765, 'support': 12}, 'pos': {'precision': 0.36363636363636365, 'recall': 0.36363636363636365, 'f1-score': 0.36363636363636365, 'support': 11}, 'accuracy': 0.3448275862068966, 'macro avg': {'precision': 0.38311688311688313, 'recall': 0.3434343434343434, 'f1-score': 0.35710955710955705, 'support': 29}, 'weighted avg': {'precision': 0.35960591133004927, 'recall': 0.3448275862068966, 'f1-score': 0.34801061007957557, 'support': 29}}"
2021-10-11 03:13:52.529649,2021-10-11 03:13:52.592161,12h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,414,354,60,0.4666666666666667,"[[ 2 12  1]
 [ 5 24  1]
 [ 1 12  2]]","{'neg': {'precision': 0.25, 'recall': 0.13333333333333333, 'f1-score': 0.1739130434782609, 'support': 15}, 'neu': {'precision': 0.5, 'recall': 0.8, 'f1-score': 0.6153846153846154, 'support': 30}, 'pos': {'precision': 0.5, 'recall': 0.13333333333333333, 'f1-score': 0.2105263157894737, 'support': 15}, 'accuracy': 0.4666666666666667, 'macro avg': {'precision': 0.4166666666666667, 'recall': 0.35555555555555557, 'f1-score': 0.33327465821745, 'support': 60}, 'weighted avg': {'precision': 0.4375, 'recall': 0.4666666666666667, 'f1-score': 0.40380214750924137, 'support': 60}}"
2021-10-11 03:13:52.639029,2021-10-11 03:13:52.857768,4h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,1262,1081,181,0.5193370165745856,"[[ 7 27  5]
 [13 74  9]
 [ 5 28 13]]","{'neg': {'precision': 0.28, 'recall': 0.1794871794871795, 'f1-score': 0.21875, 'support': 39}, 'neu': {'precision': 0.5736434108527132, 'recall': 0.7708333333333334, 'f1-score': 0.6577777777777778, 'support': 96}, 'pos': {'precision': 0.48148148148148145, 'recall': 0.2826086956521739, 'f1-score': 0.3561643835616438, 'support': 46}, 'accuracy': 0.5193370165745856, 'macro avg': {'precision': 0.4450416307780649, 'recall': 0.4109764028242289, 'f1-score': 0.4108973871131405, 'support': 181}, 'weighted avg': {'precision': 0.4869498098895504, 'recall': 0.5193370165745856, 'f1-score': 0.4865275044779132, 'support': 181}}"
2021-10-11 03:13:52.904649,2021-10-11 03:13:56.123386,1h,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,5078,4352,726,0.3402203856749311,"[[ 35  60  68]
 [ 74 139 153]
 [ 56  68  73]]","{'neg': {'precision': 0.21212121212121213, 'recall': 0.2147239263803681, 'f1-score': 0.2134146341463415, 'support': 163}, 'neu': {'precision': 0.5205992509363296, 'recall': 0.3797814207650273, 'f1-score': 0.4391785150078989, 'support': 366}, 'pos': {'precision': 0.24829931972789115, 'recall': 0.37055837563451777, 'f1-score': 0.2973523421588595, 'support': 197}, 'accuracy': 0.3402203856749311, 'macro avg': {'precision': 0.327006594261811, 'recall': 0.3216879075933044, 'f1-score': 0.3166484971043666, 'support': 726}, 'weighted avg': {'precision': 0.37745185868436476, 'recall': 0.3402203856749311, 'f1-score': 0.3500059686832506, 'support': 726}}"
2021-10-11 03:13:56.170275,2021-10-11 03:14:10.654637,30m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,10166,8713,1453,0.4026152787336545,"[[ 86 139 119]
 [155 371 211]
 [ 90 154 128]]","{'neg': {'precision': 0.2598187311178248, 'recall': 0.25, 'f1-score': 0.25481481481481477, 'support': 344}, 'neu': {'precision': 0.5587349397590361, 'recall': 0.5033921302578019, 'f1-score': 0.529621698786581, 'support': 737}, 'pos': {'precision': 0.2794759825327511, 'recall': 0.34408602150537637, 'f1-score': 0.30843373493975906, 'support': 372}, 'accuracy': 0.4026152787336545, 'macro avg': {'precision': 0.36600988446987065, 'recall': 0.36582605058772605, 'f1-score': 0.3642900828470516, 'support': 1453}, 'weighted avg': {'precision': 0.4164696212038023, 'recall': 0.4026152787336545, 'f1-score': 0.40793175340646726, 'support': 1453}}"
2021-10-11 03:14:10.717142,2021-10-11 03:15:14.060895,15m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,20342,17436,2906,0.3967653131452168,"[[147 356 208]
 [308 770 361]
 [145 375 236]]","{'neg': {'precision': 0.245, 'recall': 0.20675105485232068, 'f1-score': 0.2242562929061785, 'support': 711}, 'neu': {'precision': 0.5129913391072618, 'recall': 0.5350938151494093, 'f1-score': 0.5238095238095238, 'support': 1439}, 'pos': {'precision': 0.29316770186335406, 'recall': 0.31216931216931215, 'f1-score': 0.30237027546444595, 'support': 756}, 'accuracy': 0.3967653131452168, 'macro avg': {'precision': 0.3503863469902053, 'recall': 0.35133806072368073, 'f1-score': 0.3501453640600494, 'support': 2906}, 'weighted avg': {'precision': 0.3902354850598917, 'recall': 0.3967653131452168, 'f1-score': 0.3929112378765722, 'support': 2906}}"
2021-10-11 03:15:14.123407,2021-10-11 03:29:48.045267,5m,"neg_count, neu_count, pos_count + com_ave, tweet_count",10,50,61046,52325,8721,0.3538585024653136,"[[ 711  707  810]
 [1167 1534 1525]
 [ 667  759  841]]","{'neg': {'precision': 0.2793713163064833, 'recall': 0.31912028725314184, 'f1-score': 0.29792583280955376, 'support': 2228}, 'neu': {'precision': 0.5113333333333333, 'recall': 0.36299100804543305, 'f1-score': 0.42457791309161363, 'support': 4226}, 'pos': {'precision': 0.2647984886649874, 'recall': 0.3709748566387296, 'f1-score': 0.3090207606099577, 'support': 2267}, 'accuracy': 0.3538585024653136, 'macro avg': {'precision': 0.35183437943493473, 'recall': 0.35102871731243485, 'f1-score': 0.34384150217037507, 'support': 8721}, 'weighted avg': {'precision': 0.3879867140466733, 'recall': 0.3538585024653136, 'f1-score': 0.3621826717724595, 'support': 8721}}"
2021-10-11 03:29:48.123406,2021-10-11 03:29:48.154642,1d,"end_price, trend",1,2,211,180,31,0.3870967741935484,"[[2 4 1]
 [3 3 7]
 [4 0 7]]","{'neg': {'precision': 0.2222222222222222, 'recall': 0.2857142857142857, 'f1-score': 0.25, 'support': 7}, 'neu': {'precision': 0.42857142857142855, 'recall': 0.23076923076923078, 'f1-score': 0.3, 'support': 13}, 'pos': {'precision': 0.4666666666666667, 'recall': 0.6363636363636364, 'f1-score': 0.5384615384615385, 'support': 11}, 'accuracy': 0.3870967741935484, 'macro avg': {'precision': 0.3724867724867725, 'recall': 0.3842823842823842, 'f1-score': 0.36282051282051286, 'support': 31}, 'weighted avg': {'precision': 0.39549411162314385, 'recall': 0.3870967741935484, 'f1-score': 0.37332506203473953, 'support': 31}}"
2021-10-11 03:29:48.201526,2021-10-11 03:29:48.248391,12h,"end_price, trend",1,2,423,362,61,0.3114754098360656,"[[ 4  2 10]
 [ 8  3 19]
 [ 2  1 12]]","{'neg': {'precision': 0.2857142857142857, 'recall': 0.25, 'f1-score': 0.26666666666666666, 'support': 16}, 'neu': {'precision': 0.5, 'recall': 0.1, 'f1-score': 0.16666666666666669, 'support': 30}, 'pos': {'precision': 0.2926829268292683, 'recall': 0.8, 'f1-score': 0.4285714285714285, 'support': 15}, 'accuracy': 0.3114754098360656, 'macro avg': {'precision': 0.359465737514518, 'recall': 0.3833333333333333, 'f1-score': 0.2873015873015873, 'support': 61}, 'weighted avg': {'precision': 0.39281430285028845, 'recall': 0.3114754098360656, 'f1-score': 0.2572989851678376, 'support': 61}}"
2021-10-11 03:29:48.295281,2021-10-11 03:29:48.451513,4h,"end_price, trend",1,2,1271,1089,182,0.3186813186813186,"[[ 9 13 18]
 [20 26 50]
 [ 3 20 23]]","{'neg': {'precision': 0.28125, 'recall': 0.225, 'f1-score': 0.25, 'support': 40}, 'neu': {'precision': 0.4406779661016949, 'recall': 0.2708333333333333, 'f1-score': 0.3354838709677419, 'support': 96}, 'pos': {'precision': 0.25274725274725274, 'recall': 0.5, 'f1-score': 0.3357664233576642, 'support': 46}, 'accuracy': 0.31868131868131866, 'macro avg': {'precision': 0.32489173961631584, 'recall': 0.33194444444444443, 'f1-score': 0.30708343144180206, 'support': 182}, 'weighted avg': {'precision': 0.35813988116558426, 'recall': 0.31868131868131866, 'f1-score': 0.31676762135909764, 'support': 182}}"
2021-10-11 03:29:48.514027,2021-10-11 03:29:50.639021,1h,"end_price, trend",1,2,5080,4354,726,0.3209366391184573,"[[ 20  49  94]
 [ 46 104 216]
 [ 34  54 109]]","{'neg': {'precision': 0.2, 'recall': 0.12269938650306748, 'f1-score': 0.1520912547528517, 'support': 163}, 'neu': {'precision': 0.5024154589371981, 'recall': 0.28415300546448086, 'f1-score': 0.36300174520069806, 'support': 366}, 'pos': {'precision': 0.26014319809069214, 'recall': 0.5532994923857868, 'f1-score': 0.35389610389610393, 'support': 197}, 'accuracy': 0.3209366391184573, 'macro avg': {'precision': 0.3208528856759634, 'recall': 0.3200506281177784, 'f1-score': 0.28966303461655124, 'support': 726}, 'weighted avg': {'precision': 0.36877722864308654, 'recall': 0.3209366391184573, 'f1-score': 0.31317774894724904, 'support': 726}}"
2021-10-11 03:29:50.701517,2021-10-11 03:29:58.916920,30m,"end_price, trend",1,2,10157,8706,1451,0.3618194348725017,"[[ 56 127 161]
 [ 84 305 347]
 [ 65 142 164]]","{'neg': {'precision': 0.2731707317073171, 'recall': 0.16279069767441862, 'f1-score': 0.2040072859744991, 'support': 344}, 'neu': {'precision': 0.5313588850174216, 'recall': 0.41440217391304346, 'f1-score': 0.46564885496183206, 'support': 736}, 'pos': {'precision': 0.24404761904761904, 'recall': 0.4420485175202156, 'f1-score': 0.3144774688398849, 'support': 371}, 'accuracy': 0.36181943487250173, 'macro avg': {'precision': 0.34952574525745256, 'recall': 0.3397471297025592, 'f1-score': 0.32804453659207206, 'support': 1451}, 'weighted avg': {'precision': 0.39668679376072086, 'recall': 0.36181943487250173, 'f1-score': 0.36496706034923043, 'support': 1451}}"
2021-10-11 03:29:58.979425,2021-10-11 03:30:29.666945,15m,"end_price, trend",1,2,20312,17410,2902,0.4593383873190902,"[[  27  542  142]
 [  27 1121  290]
 [  22  546  185]]","{'neg': {'precision': 0.35526315789473684, 'recall': 0.0379746835443038, 'f1-score': 0.06861499364675985, 'support': 711}, 'neu': {'precision': 0.5074694431869624, 'recall': 0.7795549374130737, 'f1-score': 0.6147518508363038, 'support': 1438}, 'pos': {'precision': 0.29983792544570503, 'recall': 0.2456839309428951, 'f1-score': 0.2700729927007299, 'support': 753}, 'accuracy': 0.45933838731909027, 'macro avg': {'precision': 0.38752350884246806, 'recall': 0.35440451730009087, 'f1-score': 0.3178132790612645, 'support': 2902}, 'weighted avg': {'precision': 0.4163029367424624, 'recall': 0.45933838731909027, 'f1-score': 0.3915104705338045, 'support': 2902}}"
2021-10-11 03:30:29.713830,2021-10-11 03:35:04.016133,5m,"end_price, trend",1,2,60936,52230,8706,0.2962324833448196,"[[1314  604  305]
 [2624  968  629]
 [1368  597  297]]","{'neg': {'precision': 0.24764417640407085, 'recall': 0.5910931174089069, 'f1-score': 0.3490503386903971, 'support': 2223}, 'neu': {'precision': 0.446288612263716, 'recall': 0.22932954276237857, 'f1-score': 0.3029733959311424, 'support': 4221}, 'pos': {'precision': 0.2412672623883022, 'recall': 0.1312997347480106, 'f1-score': 0.1700543945032923, 'support': 2262}, 'accuracy': 0.29623248334481966, 'macro avg': {'precision': 0.3117333503520297, 'recall': 0.31724079830643204, 'f1-score': 0.2740260430416106, 'support': 8706}, 'weighted avg': {'precision': 0.3422977008998087, 'recall': 0.29623248334481966, 'f1-score': 0.2802036121640882, 'support': 8706}}"
2021-10-11 03:35:04.078614,2021-10-11 03:35:04.109861,1d,"end_price, trend",2,4,210,180,30,0.5,"[[ 5  0  2]
 [ 3  0  9]
 [ 1  0 10]]","{'neg': {'precision': 0.5555555555555556, 'recall': 0.7142857142857143, 'f1-score': 0.6250000000000001, 'support': 7}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 12}, 'pos': {'precision': 0.47619047619047616, 'recall': 0.9090909090909091, 'f1-score': 0.6249999999999999, 'support': 11}, 'accuracy': 0.5, 'macro avg': {'precision': 0.3439153439153439, 'recall': 0.5411255411255411, 'f1-score': 0.4166666666666667, 'support': 30}, 'weighted avg': {'precision': 0.30423280423280424, 'recall': 0.5, 'f1-score': 0.375, 'support': 30}}"
2021-10-11 03:35:04.156743,2021-10-11 03:35:04.203610,12h,"end_price, trend",2,4,422,361,61,0.4098360655737705,"[[ 9  1  6]
 [ 4  4 22]
 [ 1  2 12]]","{'neg': {'precision': 0.6428571428571429, 'recall': 0.5625, 'f1-score': 0.6000000000000001, 'support': 16}, 'neu': {'precision': 0.5714285714285714, 'recall': 0.13333333333333333, 'f1-score': 0.21621621621621623, 'support': 30}, 'pos': {'precision': 0.3, 'recall': 0.8, 'f1-score': 0.4363636363636363, 'support': 15}, 'accuracy': 0.4098360655737705, 'macro avg': {'precision': 0.5047619047619049, 'recall': 0.4986111111111111, 'f1-score': 0.4175266175266175, 'support': 61}, 'weighted avg': {'precision': 0.5234192037470726, 'recall': 0.4098360655737705, 'f1-score': 0.3710154267531317, 'support': 61}}"
2021-10-11 03:35:04.250528,2021-10-11 03:35:04.406757,4h,"end_price, trend",2,4,1270,1088,182,0.4285714285714285,"[[34  0  6]
 [55  0 41]
 [ 2  0 44]]","{'neg': {'precision': 0.37362637362637363, 'recall': 0.85, 'f1-score': 0.5190839694656488, 'support': 40}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 96}, 'pos': {'precision': 0.4835164835164835, 'recall': 0.9565217391304348, 'f1-score': 0.6423357664233577, 'support': 46}, 'accuracy': 0.42857142857142855, 'macro avg': {'precision': 0.28571428571428575, 'recall': 0.6021739130434782, 'f1-score': 0.3871399119630022, 'support': 182}, 'weighted avg': {'precision': 0.2043231493780944, 'recall': 0.42857142857142855, 'f1-score': 0.2764329891983539, 'support': 182}}"
2021-10-11 03:35:04.453647,2021-10-11 03:35:06.656736,1h,"end_price, trend",2,4,5075,4350,725,0.4868965517241379,"[[158   0   5]
 [183   0 183]
 [  1   0 195]]","{'neg': {'precision': 0.4619883040935672, 'recall': 0.9693251533742331, 'f1-score': 0.6257425742574256, 'support': 163}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 366}, 'pos': {'precision': 0.5091383812010444, 'recall': 0.9948979591836735, 'f1-score': 0.6735751295336787, 'support': 196}, 'accuracy': 0.4868965517241379, 'macro avg': {'precision': 0.3237088950982039, 'recall': 0.6547410375193022, 'f1-score': 0.43310590126370146, 'support': 725}, 'weighted avg': {'precision': 0.24151064314849127, 'recall': 0.4868965517241379, 'f1-score': 0.3227817448173261, 'support': 725}}"
2021-10-11 03:35:06.719248,2021-10-11 03:35:15.266133,30m,"end_price, trend",2,4,10152,8701,1451,0.4776016540317023,"[[322   0  22]
 [380   0 356]
 [  0   0 371]]","{'neg': {'precision': 0.4586894586894587, 'recall': 0.936046511627907, 'f1-score': 0.6156787762906311, 'support': 344}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 736}, 'pos': {'precision': 0.4953271028037383, 'recall': 1.0, 'f1-score': 0.6625, 'support': 371}, 'accuracy': 0.4776016540317023, 'macro avg': {'precision': 0.31800552049773234, 'recall': 0.6453488372093023, 'f1-score': 0.426059592096877, 'support': 1451}, 'weighted avg': {'precision': 0.23539319705676132, 'recall': 0.4776016540317023, 'f1-score': 0.3153556161571172, 'support': 1451}}"
2021-10-11 03:35:15.328658,2021-10-11 03:35:49.797392,15m,"end_price, trend",2,4,20307,17406,2901,0.494657014822475,"[[682   0  29]
 [644   0 793]
 [  0   0 753]]","{'neg': {'precision': 0.5143288084464555, 'recall': 0.9592123769338959, 'f1-score': 0.6696121747668139, 'support': 711}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1437}, 'pos': {'precision': 0.4780952380952381, 'recall': 1.0, 'f1-score': 0.6469072164948453, 'support': 753}, 'accuracy': 0.494657014822475, 'macro avg': {'precision': 0.3308080155138979, 'recall': 0.6530707923112987, 'f1-score': 0.4388397970872197, 'support': 2901}, 'weighted avg': {'precision': 0.25015287731511343, 'recall': 0.494657014822475, 'f1-score': 0.33202874535671256, 'support': 2901}}"
2021-10-11 03:35:49.859888,2021-10-11 03:41:18.172387,5m,"end_price, trend",2,4,60931,52226,8705,0.5167145318782309,"[[2221    0    2]
 [2174   15 2031]
 [   0    0 2262]]","{'neg': {'precision': 0.5053469852104664, 'recall': 0.9991003148897886, 'f1-score': 0.6711997582351162, 'support': 2223}, 'neu': {'precision': 1.0, 'recall': 0.0035545023696682463, 'f1-score': 0.0070838252656434475, 'support': 4220}, 'pos': {'precision': 0.5266589057043073, 'recall': 1.0, 'f1-score': 0.689949672106146, 'support': 2262}, 'accuracy': 0.5167145318782309, 'macro avg': {'precision': 0.6773352969715912, 'recall': 0.6675516057531522, 'f1-score': 0.45607775186896854, 'support': 8705}, 'weighted avg': {'precision': 0.7506822277801275, 'recall': 0.5167145318782309, 'f1-score': 0.3541225690386882, 'support': 8705}}"
2021-10-11 03:41:18.250512,2021-10-11 03:41:18.266142,1d,"end_price, trend",3,6,209,179,30,0.2666666666666666,"[[2 2 3]
 [4 0 8]
 [3 2 6]]","{'neg': {'precision': 0.2222222222222222, 'recall': 0.2857142857142857, 'f1-score': 0.25, 'support': 7}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 12}, 'pos': {'precision': 0.35294117647058826, 'recall': 0.5454545454545454, 'f1-score': 0.42857142857142855, 'support': 11}, 'accuracy': 0.26666666666666666, 'macro avg': {'precision': 0.19172113289760348, 'recall': 0.27705627705627706, 'f1-score': 0.2261904761904762, 'support': 30}, 'weighted avg': {'precision': 0.1812636165577342, 'recall': 0.26666666666666666, 'f1-score': 0.2154761904761905, 'support': 30}}"
2021-10-11 03:41:18.328651,2021-10-11 03:41:18.359896,12h,"end_price, trend",3,6,421,360,61,0.3278688524590163,"[[ 6  0 10]
 [ 5  2 23]
 [ 2  1 12]]","{'neg': {'precision': 0.46153846153846156, 'recall': 0.375, 'f1-score': 0.41379310344827586, 'support': 16}, 'neu': {'precision': 0.6666666666666666, 'recall': 0.06666666666666667, 'f1-score': 0.1212121212121212, 'support': 30}, 'pos': {'precision': 0.26666666666666666, 'recall': 0.8, 'f1-score': 0.4, 'support': 15}, 'accuracy': 0.32786885245901637, 'macro avg': {'precision': 0.4649572649572649, 'recall': 0.4138888888888889, 'f1-score': 0.31166840822013236, 'support': 61}, 'weighted avg': {'precision': 0.514501891551072, 'recall': 0.32786885245901637, 'f1-score': 0.26650907035305, 'support': 61}}"
2021-10-11 03:41:18.422401,2021-10-11 03:41:18.578638,4h,"end_price, trend",3,6,1269,1087,182,0.4175824175824176,"[[32  0  8]
 [31  3 62]
 [ 4  1 41]]","{'neg': {'precision': 0.47761194029850745, 'recall': 0.8, 'f1-score': 0.5981308411214953, 'support': 40}, 'neu': {'precision': 0.75, 'recall': 0.03125, 'f1-score': 0.06, 'support': 96}, 'pos': {'precision': 0.36936936936936937, 'recall': 0.8913043478260869, 'f1-score': 0.5222929936305732, 'support': 46}, 'accuracy': 0.4175824175824176, 'macro avg': {'precision': 0.5323271032226257, 'recall': 0.5741847826086957, 'f1-score': 0.39347461158402286, 'support': 182}, 'weighted avg': {'precision': 0.5939311461699521, 'recall': 0.4175824175824176, 'f1-score': 0.29511379863662734, 'support': 182}}"
2021-10-11 03:41:18.641143,2021-10-11 03:41:21.047386,1h,"end_price, trend",3,6,5070,4345,725,0.4593103448275862,"[[139   1  23]
 [148   2 216]
 [  4   0 192]]","{'neg': {'precision': 0.47766323024054985, 'recall': 0.852760736196319, 'f1-score': 0.6123348017621145, 'support': 163}, 'neu': {'precision': 0.6666666666666666, 'recall': 0.00546448087431694, 'f1-score': 0.01084010840108401, 'support': 366}, 'pos': {'precision': 0.44547563805104406, 'recall': 0.9795918367346939, 'f1-score': 0.6124401913875598, 'support': 196}, 'accuracy': 0.4593103448275862, 'macro avg': {'precision': 0.5299351783194202, 'recall': 0.6126056846017766, 'f1-score': 0.4118717005169194, 'support': 725}, 'weighted avg': {'precision': 0.5643756297754678, 'recall': 0.4593103448275862, 'f1-score': 0.3087121791365285, 'support': 725}}"
2021-10-11 03:41:21.094269,2021-10-11 03:41:31.531763,30m,"end_price, trend",3,6,10147,8697,1450,0.4524137931034482,"[[304   0  40]
 [422   0 313]
 [ 19   0 352]]","{'neg': {'precision': 0.4080536912751678, 'recall': 0.8837209302325582, 'f1-score': 0.5583103764921946, 'support': 344}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 735}, 'pos': {'precision': 0.49929078014184397, 'recall': 0.9487870619946092, 'f1-score': 0.654275092936803, 'support': 371}, 'accuracy': 0.45241379310344826, 'macro avg': {'precision': 0.3024481571390039, 'recall': 0.6108359974090557, 'f1-score': 0.4041951564763326, 'support': 1450}, 'weighted avg': {'precision': 0.2245567925732978, 'recall': 0.45241379310344826, 'f1-score': 0.2998585027537027, 'support': 1450}}"
2021-10-11 03:41:31.594270,2021-10-11 03:42:11.266138,15m,"end_price, trend",3,6,20302,17401,2901,0.4825922095829024,"[[657   0  54]
 [695   0 742]
 [ 10   0 743]]","{'neg': {'precision': 0.48237885462555063, 'recall': 0.9240506329113924, 'f1-score': 0.6338639652677279, 'support': 711}, 'neu': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 1437}, 'pos': {'precision': 0.48278102664067574, 'recall': 0.9867197875166003, 'f1-score': 0.6483420593368237, 'support': 753}, 'accuracy': 0.48259220958290244, 'macro avg': {'precision': 0.32171996042207546, 'recall': 0.6369234734759975, 'f1-score': 0.42740200820151725, 'support': 2901}, 'weighted avg': {'precision': 0.24353860003419348, 'recall': 0.48259220958290244, 'f1-score': 0.32363972767527843, 'support': 2901}}"
2021-10-11 03:42:11.328646,2021-10-11 03:48:54.368251,5m,"end_price, trend",3,6,60926,52222,8704,0.5067784926470589,"[[2179    0   44]
 [2134    5 2080]
 [  35    0 2227]]","{'neg': {'precision': 0.5011499540018399, 'recall': 0.9802069275753487, 'f1-score': 0.6632171663369351, 'support': 2223}, 'neu': {'precision': 1.0, 'recall': 0.0011851149561507466, 'f1-score': 0.002367424242424242, 'support': 4219}, 'pos': {'precision': 0.511836359457596, 'recall': 0.984526967285588, 'f1-score': 0.6735218508997429, 'support': 2262}, 'accuracy': 0.5067784926470589, 'macro avg': {'precision': 0.670995437819812, 'recall': 0.6553063366056958, 'f1-score': 0.44636881382636745, 'support': 8704}, 'weighted avg': {'precision': 0.7457295717875887, 'recall': 0.5067784926470589, 'f1-score': 0.34556828474046564, 'support': 8704}}"
2021-10-11 03:48:54.446379,2021-10-11 03:48:54.477627,1d,"end_price, trend",4,8,208,178,30,0.3,"[[4 0 3]
 [2 2 8]
 [3 5 3]]","{'neg': {'precision': 0.4444444444444444, 'recall': 0.5714285714285714, 'f1-score': 0.5, 'support': 7}, 'neu': {'precision': 0.2857142857142857, 'recall': 0.16666666666666666, 'f1-score': 0.2105263157894737, 'support': 12}, 'pos': {'precision': 0.21428571428571427, 'recall': 0.2727272727272727, 'f1-score': 0.23999999999999996, 'support': 11}, 'accuracy': 0.3, 'macro avg': {'precision': 0.3148148148148148, 'recall': 0.3369408369408369, 'f1-score': 0.31684210526315787, 'support': 30}, 'weighted avg': {'precision': 0.2965608465608466, 'recall': 0.3, 'f1-score': 0.2888771929824562, 'support': 30}}"
